file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,affiliation,author,coreference,country,loc,org,per
ecb.wp3102~95d818fe81.en.pdf,39,The macroeconomic impact of trade policy: a new identification approach,protectionist shocks,intervention,applies_to,firm,population,,0.997044,"Especially, firm investment (proxied by commercial loans) seems to be boosted disproportionately strongly for large liberalizing shocks and, assuming symmetry, would be harmed more by large 36This range is based on a fall of cumulative returns of -1.15% combined with the point estimates for protectionist shocks, implementations and foreign trade policy changes. ECB Working Paper Series No 3102 38",,,,,,ECB,
ecb.wp3102~95d818fe81.en.pdf,39,The macroeconomic impact of trade policy: a new identification approach,foreign trade policy changes,intervention,applies_to,firm,population,,0.99687,"Especially, firm investment (proxied by commercial loans) seems to be boosted disproportionately strongly for large liberalizing shocks and, assuming symmetry, would be harmed more by large 36This range is based on a fall of cumulative returns of -1.15% combined with the point estimates for protectionist shocks, implementations and foreign trade policy changes. ECB Working Paper Series No 3102 38",,,,,,ECB,
ecb.wp3102~95d818fe81.en.pdf,40,The macroeconomic impact of trade policy: a new identification approach,commercial loans,intervention,applies_to,firms,population,,0.97628,"The non-linear response observed for commercial loans may be due to the limited resources available to firms, which may only be sufficient to cope with smaller trade liberalization shocks.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,40,The macroeconomic impact of trade policy: a new identification approach,trade liberalization,intervention,applies_to,firms,population,,0.971364,"The non-linear response observed for commercial loans may be due to the limited resources available to firms, which may only be sufficient to cope with smaller trade liberalization shocks.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,40,The macroeconomic impact of trade policy: a new identification approach,borrowing,intervention,applies_to,firms,population,,0.99964,"Subsequently, borrowing may allow firms to expand their capacity disproportionately.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,41,The macroeconomic impact of trade policy: a new identification approach,price ratio,outcome,experienced_by,exporters,population,,0.991741,"price ratio of exporters to non-exporters caused by statements, we take the average over the month.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,41,The macroeconomic impact of trade policy: a new identification approach,price ratio,outcome,experienced_by,non,population,,0.986531,"price ratio of exporters to non-exporters caused by statements, we take the average over the month.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,41,The macroeconomic impact of trade policy: a new identification approach,trade liberalizing shock,intervention,impacts,industrial production,outcome,,0.99977,"Figure 30 shows that after a trade liberalizing shock, industrial production still increases with a small lag.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,42,The macroeconomic impact of trade policy: a new identification approach,trade policy statement,intervention,impacts,stock price ratio,outcome,,0.980263,"Lastly, we perform a “placebo test” by selecting large movements in the stock price ratio of exporters to non-exporters in both directions, regardless of whether a trade policy statement was issued or not.40 Hence, these movements may have been caused by other shocks (e.g., exchange rate or oil price shocks) that have differential effects on exporters and non-exporters.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,42,The macroeconomic impact of trade policy: a new identification approach,trade policy statement,intervention,applies_to,exporters,population,,0.999602,"Lastly, we perform a “placebo test” by selecting large movements in the stock price ratio of exporters to non-exporters in both directions, regardless of whether a trade policy statement was issued or not.40 Hence, these movements may have been caused by other shocks (e.g., exchange rate or oil price shocks) that have differential effects on exporters and non-exporters.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,42,The macroeconomic impact of trade policy: a new identification approach,trade policy statement,intervention,applies_to,non-exporters,population,,0.995634,"Lastly, we perform a “placebo test” by selecting large movements in the stock price ratio of exporters to non-exporters in both directions, regardless of whether a trade policy statement was issued or not.40 Hence, these movements may have been caused by other shocks (e.g., exchange rate or oil price shocks) that have differential effects on exporters and non-exporters.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,42,The macroeconomic impact of trade policy: a new identification approach,stock price ratio,outcome,experienced_by,exporters,population,,0.980444,"Lastly, we perform a “placebo test” by selecting large movements in the stock price ratio of exporters to non-exporters in both directions, regardless of whether a trade policy statement was issued or not.40 Hence, these movements may have been caused by other shocks (e.g., exchange rate or oil price shocks) that have differential effects on exporters and non-exporters.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,42,The macroeconomic impact of trade policy: a new identification approach,stock price ratio,outcome,experienced_by,non-exporters,population,,0.976476,"Lastly, we perform a “placebo test” by selecting large movements in the stock price ratio of exporters to non-exporters in both directions, regardless of whether a trade policy statement was issued or not.40 Hence, these movements may have been caused by other shocks (e.g., exchange rate or oil price shocks) that have differential effects on exporters and non-exporters.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,42,The macroeconomic impact of trade policy: a new identification approach,trade policy shock,intervention,impacts,stock market reaction,outcome,,0.988112,6.2 Identifying shocks based on importers’ stock price index Our trade policy shock is based on the heterogeneous stock market reaction of exporting relative to non-exporting firms.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,42,The macroeconomic impact of trade policy: a new identification approach,trade policy shock,intervention,applies_to,importers,population,,0.999456,6.2 Identifying shocks based on importers’ stock price index Our trade policy shock is based on the heterogeneous stock market reaction of exporting relative to non-exporting firms.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,42,The macroeconomic impact of trade policy: a new identification approach,trade policy shock,intervention,applies_to,exporting,population,,0.999173,6.2 Identifying shocks based on importers’ stock price index Our trade policy shock is based on the heterogeneous stock market reaction of exporting relative to non-exporting firms.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,42,The macroeconomic impact of trade policy: a new identification approach,trade policy shock,intervention,applies_to,non-exporting firms,population,,0.997168,6.2 Identifying shocks based on importers’ stock price index Our trade policy shock is based on the heterogeneous stock market reaction of exporting relative to non-exporting firms.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,42,The macroeconomic impact of trade policy: a new identification approach,stock market reaction,outcome,experienced_by,importers,population,,0.988506,6.2 Identifying shocks based on importers’ stock price index Our trade policy shock is based on the heterogeneous stock market reaction of exporting relative to non-exporting firms.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,42,The macroeconomic impact of trade policy: a new identification approach,stock market reaction,outcome,experienced_by,exporting,population,,0.988223,6.2 Identifying shocks based on importers’ stock price index Our trade policy shock is based on the heterogeneous stock market reaction of exporting relative to non-exporting firms.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,42,The macroeconomic impact of trade policy: a new identification approach,stock market reaction,outcome,experienced_by,non-exporting firms,population,,0.986218,6.2 Identifying shocks based on importers’ stock price index Our trade policy shock is based on the heterogeneous stock market reaction of exporting relative to non-exporting firms.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,42,The macroeconomic impact of trade policy: a new identification approach,trade policy changes (e.g. tariffs),intervention,applies_to,Importing firms,population,,0.987939,"Importing firms should be impacted by trade policy changes (e.g. tariffs) initiated by the US, jointly agreed-upon trade agreements, as well as trade partners’ unilateral actions that are expected to elicit retaliation by the US.",,,,,US,,
ecb.wp3102~95d818fe81.en.pdf,43,The macroeconomic impact of trade policy: a new identification approach,trade exposure,outcome,experienced_by,firms,population,,0.968127,"Hence, our results do not hinge on the particular measure of firms’ trade exposure used for shock identification.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,43,The macroeconomic impact of trade policy: a new identification approach,shift towards protectionism,intervention,impacts,transmission of trade policy shocks,outcome,,0.997313,We are therefore interested in exploring whether the shift towards protectionism has impacted the transmission of trade policy shocks onto the economy.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,43,The macroeconomic impact of trade policy: a new identification approach,investment,outcome,experienced_by,firm,population,,0.994391,"First, commercial loans, which is a proxy for firm investment, is a forward-looking ECB Working Paper Series No 3102 42",,,,,,ECB,
ecb.wp3102~95d818fe81.en.pdf,44,The macroeconomic impact of trade policy: a new identification approach,Transpacific Partnership agreement,intervention,impacts,stock market response,outcome,,0.960412,"For example, the truce during the trade war with China in January 2019 led to a similar stock market response as signing the Transpacific Partnership agreement.",,,,,China,,
ecb.wp3102~95d818fe81.en.pdf,44,The macroeconomic impact of trade policy: a new identification approach,tariff changes,intervention,impacts,industrial production,outcome,,0.999264,"The former, however, simply maintains the status quo - potentially not boosting industrial production and investment - whereas the latter implies major tariff changes.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,44,The macroeconomic impact of trade policy: a new identification approach,tariff changes,intervention,impacts,investment,outcome,,0.997195,"The former, however, simply maintains the status quo - potentially not boosting industrial production and investment - whereas the latter implies major tariff changes.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,44,The macroeconomic impact of trade policy: a new identification approach,trade policy-relevant information,intervention,impacts,macroeconomic effects,outcome,,0.99913,6.4 Using Trump’s tweets instead of official statements We are interested in whether trade policy-relevant information disseminated through alternative communication channels has similar macroeconomic effects as official statements.,,,,,,,Trump
ecb.wp3102~95d818fe81.en.pdf,44,The macroeconomic impact of trade policy: a new identification approach,protectionist shock,intervention,impacts,ratio of exporters to non-exporters,outcome,,0.997192,"Hence, we identify a protectionist shock whenever a tweet triggers a negative return on the exporters’ stock price ratio, as well as a fall in the ratio of exporters to non-exporters.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,44,The macroeconomic impact of trade policy: a new identification approach,tweet,intervention,impacts,ratio of exporters to non-exporters,outcome,,0.9974,"Hence, we identify a protectionist shock whenever a tweet triggers a negative return on the exporters’ stock price ratio, as well as a fall in the ratio of exporters to non-exporters.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,44,The macroeconomic impact of trade policy: a new identification approach,protectionist shock,intervention,applies_to,exporters,population,,0.99472,"Hence, we identify a protectionist shock whenever a tweet triggers a negative return on the exporters’ stock price ratio, as well as a fall in the ratio of exporters to non-exporters.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,44,The macroeconomic impact of trade policy: a new identification approach,tweet,intervention,applies_to,exporters,population,,0.994928,"Hence, we identify a protectionist shock whenever a tweet triggers a negative return on the exporters’ stock price ratio, as well as a fall in the ratio of exporters to non-exporters.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,44,The macroeconomic impact of trade policy: a new identification approach,ratio of exporters to non-exporters,outcome,experienced_by,exporters,population,,0.995098,"Hence, we identify a protectionist shock whenever a tweet triggers a negative return on the exporters’ stock price ratio, as well as a fall in the ratio of exporters to non-exporters.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,44,The macroeconomic impact of trade policy: a new identification approach,liberalizing shock,intervention,impacts,stock market reactions,outcome,,0.998556,A liberalizing shock is identified if the opposite stock market reactions are observed.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,tweets,intervention,impacts,stock return,outcome,,0.999692,"As a result, once official statements are controlled for, tweets have no significant effect on the stock return of trade-exposed firms.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,tweets,intervention,applies_to,trade-exposed firms,population,,0.999633,"As a result, once official statements are controlled for, tweets have no significant effect on the stock return of trade-exposed firms.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,stock return,outcome,experienced_by,trade-exposed firms,population,,0.999735,"As a result, once official statements are controlled for, tweets have no significant effect on the stock return of trade-exposed firms.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,trade policy statements,intervention,impacts,macroeconomy,outcome,,0.999207,"7 Conclusion In this paper, we use daily official trade policy statements by the US and its trade partners since 2007 to uncover their effects on the macroeconomy.",,,,,US,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,trade policy shocks,intervention,applies_to,trade-exposed firms,population,,0.998526,"Exploiting the fact that trade-exposed firms react more to these statements than non-trade-exposed firms, we are able to identify and quantify exogenous trade policy shocks.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,trade policy shocks,intervention,applies_to,non,population,,0.983575,"Exploiting the fact that trade-exposed firms react more to these statements than non-trade-exposed firms, we are able to identify and quantify exogenous trade policy shocks.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,trade policy shocks,intervention,applies_to,trade,population,,0.96609,"Exploiting the fact that trade-exposed firms react more to these statements than non-trade-exposed firms, we are able to identify and quantify exogenous trade policy shocks.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,trade policy shocks,intervention,applies_to,exposed firms,population,,0.97364,"Exploiting the fact that trade-exposed firms react more to these statements than non-trade-exposed firms, we are able to identify and quantify exogenous trade policy shocks.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,trade liberalizing shock,intervention,impacts,industrial production,outcome,,0.999697,"We find that following a trade liberalizing shock (based on the baseline shock, which treats both liberalizing and protectionist measures symmetrically), firm investment, industrial production, and manufacturing sales increase.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,trade liberalizing shock,intervention,impacts,manufacturing sales,outcome,,0.998652,"We find that following a trade liberalizing shock (based on the baseline shock, which treats both liberalizing and protectionist measures symmetrically), firm investment, industrial production, and manufacturing sales increase.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,liberalizing,intervention,impacts,industrial production,outcome,,0.979913,"We find that following a trade liberalizing shock (based on the baseline shock, which treats both liberalizing and protectionist measures symmetrically), firm investment, industrial production, and manufacturing sales increase.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,liberalizing,intervention,impacts,manufacturing sales,outcome,,0.978867,"We find that following a trade liberalizing shock (based on the baseline shock, which treats both liberalizing and protectionist measures symmetrically), firm investment, industrial production, and manufacturing sales increase.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,protectionist measures,intervention,impacts,industrial production,outcome,,0.971772,"We find that following a trade liberalizing shock (based on the baseline shock, which treats both liberalizing and protectionist measures symmetrically), firm investment, industrial production, and manufacturing sales increase.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,protectionist measures,intervention,impacts,manufacturing sales,outcome,,0.970726,"We find that following a trade liberalizing shock (based on the baseline shock, which treats both liberalizing and protectionist measures symmetrically), firm investment, industrial production, and manufacturing sales increase.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,protectionist tweets,intervention,impacts,unemployment,outcome,,0.991784,"Whilst unemployment falls after the shock, the only slightly elevated hiring rate and constant hours worked, along with just a small 42Instead of using stock prices, we also included a shock series that takes a value of -1 (on days with protectionist tweets), +1 (for liberalizing tweets) and 0 if no trade-related tweet occurred.",,,shock,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,protectionist tweets,intervention,impacts,hiring rate,outcome,,0.991592,"Whilst unemployment falls after the shock, the only slightly elevated hiring rate and constant hours worked, along with just a small 42Instead of using stock prices, we also included a shock series that takes a value of -1 (on days with protectionist tweets), +1 (for liberalizing tweets) and 0 if no trade-related tweet occurred.",,,shock,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,protectionist tweets,intervention,impacts,hours worked,outcome,,0.991797,"Whilst unemployment falls after the shock, the only slightly elevated hiring rate and constant hours worked, along with just a small 42Instead of using stock prices, we also included a shock series that takes a value of -1 (on days with protectionist tweets), +1 (for liberalizing tweets) and 0 if no trade-related tweet occurred.",,,shock,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,liberalizing tweets,intervention,impacts,unemployment,outcome,,0.999651,"Whilst unemployment falls after the shock, the only slightly elevated hiring rate and constant hours worked, along with just a small 42Instead of using stock prices, we also included a shock series that takes a value of -1 (on days with protectionist tweets), +1 (for liberalizing tweets) and 0 if no trade-related tweet occurred.",,,shock,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,liberalizing tweets,intervention,impacts,hiring rate,outcome,,0.99946,"Whilst unemployment falls after the shock, the only slightly elevated hiring rate and constant hours worked, along with just a small 42Instead of using stock prices, we also included a shock series that takes a value of -1 (on days with protectionist tweets), +1 (for liberalizing tweets) and 0 if no trade-related tweet occurred.",,,shock,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,liberalizing tweets,intervention,impacts,hours worked,outcome,,0.999664,"Whilst unemployment falls after the shock, the only slightly elevated hiring rate and constant hours worked, along with just a small 42Instead of using stock prices, we also included a shock series that takes a value of -1 (on days with protectionist tweets), +1 (for liberalizing tweets) and 0 if no trade-related tweet occurred.",,,shock,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,trade-related twe,intervention,impacts,unemployment,outcome,,0.961075,"Whilst unemployment falls after the shock, the only slightly elevated hiring rate and constant hours worked, along with just a small 42Instead of using stock prices, we also included a shock series that takes a value of -1 (on days with protectionist tweets), +1 (for liberalizing tweets) and 0 if no trade-related tweet occurred.",,,shock,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,trade-related twe,intervention,impacts,hiring rate,outcome,,0.960883,"Whilst unemployment falls after the shock, the only slightly elevated hiring rate and constant hours worked, along with just a small 42Instead of using stock prices, we also included a shock series that takes a value of -1 (on days with protectionist tweets), +1 (for liberalizing tweets) and 0 if no trade-related tweet occurred.",,,shock,,,,
ecb.wp3102~95d818fe81.en.pdf,45,The macroeconomic impact of trade policy: a new identification approach,trade-related twe,intervention,impacts,hours worked,outcome,,0.961087,"Whilst unemployment falls after the shock, the only slightly elevated hiring rate and constant hours worked, along with just a small 42Instead of using stock prices, we also included a shock series that takes a value of -1 (on days with protectionist tweets), +1 (for liberalizing tweets) and 0 if no trade-related tweet occurred.",,,shock,,,,
ecb.wp3102~95d818fe81.en.pdf,46,The macroeconomic impact of trade policy: a new identification approach,trade liberalizing,intervention,impacts,macroeconomic variables,outcome,,0.99907,"When we distinguish between trade liberalizing and protectionist shocks, we find no statistically significant differences in the response of macroeconomic variables to the two shocks.",,,shocks,,,,
ecb.wp3102~95d818fe81.en.pdf,46,The macroeconomic impact of trade policy: a new identification approach,protectionist shocks,intervention,impacts,macroeconomic variables,outcome,,0.971533,"When we distinguish between trade liberalizing and protectionist shocks, we find no statistically significant differences in the response of macroeconomic variables to the two shocks.",,,shocks,,,,
ecb.wp3102~95d818fe81.en.pdf,46,The macroeconomic impact of trade policy: a new identification approach,trade liberalizations,intervention,impacts,gains,outcome,,0.951885,This suggests that any gains from trade liberalizations are of equal magnitude to potential damage from protectionism.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,46,The macroeconomic impact of trade policy: a new identification approach,trade policy changes,intervention,applies_to,agents,population,,0.998584,"Even after planned trade policy changes are announced, agents seem uncertain whether policymakers will follow through since most of the responses are muted.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,46,The macroeconomic impact of trade policy: a new identification approach,policies,intervention,applies_to,firms,population,,0.998684,"On the other hand, once policies have been implemented, uncertainty is dissolved, and firms and households react to these.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,46,The macroeconomic impact of trade policy: a new identification approach,policies,intervention,applies_to,households,population,,0.997436,"On the other hand, once policies have been implemented, uncertainty is dissolved, and firms and households react to these.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,46,The macroeconomic impact of trade policy: a new identification approach,trade policy,intervention,impacts,macroeconomic impact,outcome,,0.996764,"Overall, the macroeconomic impact of trade policy seems multilayered and is subject to substantial heterogeneity depending on the type and origin of the policy change.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,46,The macroeconomic impact of trade policy: a new identification approach,policy change,intervention,impacts,macroeconomic impact,outcome,,0.995648,"Overall, the macroeconomic impact of trade policy seems multilayered and is subject to substantial heterogeneity depending on the type and origin of the policy change.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,46,The macroeconomic impact of trade policy: a new identification approach,revenue,outcome,experienced_by,companies,population,,0.953753,This is due to its reliance on the top 50 companies in the S&P 500 index with the highest and lowest international revenue share.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,46,The macroeconomic impact of trade policy: a new identification approach,trade policy statements,intervention,applies_to,firms,population,,0.999186,"As a result, the effect of trade policy statements on firms in the overall economy may only be captured imperfectly.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,46,The macroeconomic impact of trade policy: a new identification approach,trade agreements,intervention,applies_to,industries,population,,0.999077,"Furthermore, different industries are impacted by different trade agreements or tariffs at varying times.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,46,The macroeconomic impact of trade policy: a new identification approach,tariffs,intervention,applies_to,industries,population,,0.998842,"Furthermore, different industries are impacted by different trade agreements or tariffs at varying times.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,46,The macroeconomic impact of trade policy: a new identification approach,policy changes,intervention,applies_to,firms,population,,0.98621,"While the firms in our international stock basket come from diverse sectors, capturing every round of policy changes with equal precision cannot be guaranteed.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,47,The macroeconomic impact of trade policy: a new identification approach,trade policies,intervention,impacts,macroeconomy,outcome,,0.9991,"Nevertheless, our findings can be valuable for policymakers seeking to make informed decisions about the short and medium-term impact of trade policies on the macroeconomy.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,47,The macroeconomic impact of trade policy: a new identification approach,tariffs,intervention,impacts,manufacturing,outcome,,0.972929,"For instance, as the new Trump administration introduces new tariffs against almost all trading partners with the aim of boosting US manufacturing and addressing trade imbalances, it is imperative to understand the overall impact on the US economy, as protectionist measures appear to negatively affect industrial production, trade, firm investment, and lead to increased unemployment. ECB Working Paper Series No 3102 46",,,,,US,ECB,Trump
ecb.wp3102~95d818fe81.en.pdf,47,The macroeconomic impact of trade policy: a new identification approach,tariffs,intervention,impacts,trade imbalances,outcome,,0.976378,"For instance, as the new Trump administration introduces new tariffs against almost all trading partners with the aim of boosting US manufacturing and addressing trade imbalances, it is imperative to understand the overall impact on the US economy, as protectionist measures appear to negatively affect industrial production, trade, firm investment, and lead to increased unemployment. ECB Working Paper Series No 3102 46",,,,,US,ECB,Trump
ecb.wp3102~95d818fe81.en.pdf,47,The macroeconomic impact of trade policy: a new identification approach,tariffs,intervention,impacts,industrial production,outcome,,0.976471,"For instance, as the new Trump administration introduces new tariffs against almost all trading partners with the aim of boosting US manufacturing and addressing trade imbalances, it is imperative to understand the overall impact on the US economy, as protectionist measures appear to negatively affect industrial production, trade, firm investment, and lead to increased unemployment. ECB Working Paper Series No 3102 46",,,,,US,ECB,Trump
ecb.wp3102~95d818fe81.en.pdf,47,The macroeconomic impact of trade policy: a new identification approach,tariffs,intervention,impacts,trade,outcome,,0.976402,"For instance, as the new Trump administration introduces new tariffs against almost all trading partners with the aim of boosting US manufacturing and addressing trade imbalances, it is imperative to understand the overall impact on the US economy, as protectionist measures appear to negatively affect industrial production, trade, firm investment, and lead to increased unemployment. ECB Working Paper Series No 3102 46",,,,,US,ECB,Trump
ecb.wp3102~95d818fe81.en.pdf,47,The macroeconomic impact of trade policy: a new identification approach,tariffs,intervention,impacts,firm investment,outcome,,0.975185,"For instance, as the new Trump administration introduces new tariffs against almost all trading partners with the aim of boosting US manufacturing and addressing trade imbalances, it is imperative to understand the overall impact on the US economy, as protectionist measures appear to negatively affect industrial production, trade, firm investment, and lead to increased unemployment. ECB Working Paper Series No 3102 46",,,,,US,ECB,Trump
ecb.wp3102~95d818fe81.en.pdf,47,The macroeconomic impact of trade policy: a new identification approach,tariffs,intervention,impacts,unemployment,outcome,,0.976456,"For instance, as the new Trump administration introduces new tariffs against almost all trading partners with the aim of boosting US manufacturing and addressing trade imbalances, it is imperative to understand the overall impact on the US economy, as protectionist measures appear to negatively affect industrial production, trade, firm investment, and lead to increased unemployment. ECB Working Paper Series No 3102 46",,,,,US,ECB,Trump
ecb.wp3102~95d818fe81.en.pdf,47,The macroeconomic impact of trade policy: a new identification approach,protectionist measures,intervention,impacts,manufacturing,outcome,,0.996161,"For instance, as the new Trump administration introduces new tariffs against almost all trading partners with the aim of boosting US manufacturing and addressing trade imbalances, it is imperative to understand the overall impact on the US economy, as protectionist measures appear to negatively affect industrial production, trade, firm investment, and lead to increased unemployment. ECB Working Paper Series No 3102 46",,,,,US,ECB,Trump
ecb.wp3102~95d818fe81.en.pdf,47,The macroeconomic impact of trade policy: a new identification approach,protectionist measures,intervention,impacts,trade imbalances,outcome,,0.99961,"For instance, as the new Trump administration introduces new tariffs against almost all trading partners with the aim of boosting US manufacturing and addressing trade imbalances, it is imperative to understand the overall impact on the US economy, as protectionist measures appear to negatively affect industrial production, trade, firm investment, and lead to increased unemployment. ECB Working Paper Series No 3102 46",,,,,US,ECB,Trump
ecb.wp3102~95d818fe81.en.pdf,47,The macroeconomic impact of trade policy: a new identification approach,protectionist measures,intervention,impacts,industrial production,outcome,,0.999703,"For instance, as the new Trump administration introduces new tariffs against almost all trading partners with the aim of boosting US manufacturing and addressing trade imbalances, it is imperative to understand the overall impact on the US economy, as protectionist measures appear to negatively affect industrial production, trade, firm investment, and lead to increased unemployment. ECB Working Paper Series No 3102 46",,,,,US,ECB,Trump
ecb.wp3102~95d818fe81.en.pdf,47,The macroeconomic impact of trade policy: a new identification approach,protectionist measures,intervention,impacts,trade,outcome,,0.999634,"For instance, as the new Trump administration introduces new tariffs against almost all trading partners with the aim of boosting US manufacturing and addressing trade imbalances, it is imperative to understand the overall impact on the US economy, as protectionist measures appear to negatively affect industrial production, trade, firm investment, and lead to increased unemployment. ECB Working Paper Series No 3102 46",,,,,US,ECB,Trump
ecb.wp3102~95d818fe81.en.pdf,47,The macroeconomic impact of trade policy: a new identification approach,protectionist measures,intervention,impacts,firm investment,outcome,,0.998417,"For instance, as the new Trump administration introduces new tariffs against almost all trading partners with the aim of boosting US manufacturing and addressing trade imbalances, it is imperative to understand the overall impact on the US economy, as protectionist measures appear to negatively affect industrial production, trade, firm investment, and lead to increased unemployment. ECB Working Paper Series No 3102 46",,,,,US,ECB,Trump
ecb.wp3102~95d818fe81.en.pdf,47,The macroeconomic impact of trade policy: a new identification approach,protectionist measures,intervention,impacts,unemployment,outcome,,0.999688,"For instance, as the new Trump administration introduces new tariffs against almost all trading partners with the aim of boosting US manufacturing and addressing trade imbalances, it is imperative to understand the overall impact on the US economy, as protectionist measures appear to negatively affect industrial production, trade, firm investment, and lead to increased unemployment. ECB Working Paper Series No 3102 46",,,,,US,ECB,Trump
ecb.wp3102~95d818fe81.en.pdf,48,The macroeconomic impact of trade policy: a new identification approach,Trade War,intervention,impacts,Investment,outcome,,0.99207,The Effect of the U.S.-China Trade War on Investment.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,48,The macroeconomic impact of trade policy: a new identification approach,Policy News,intervention,impacts,Stock Market Volatility,outcome,,0.997825,Policy News and Stock Market Volatility.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,48,The macroeconomic impact of trade policy: a new identification approach,Protectionism,intervention,impacts,Business Cycle,outcome,,0.999095,Protectionism and the Business Cycle.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,48,The macroeconomic impact of trade policy: a new identification approach,import tariffs,intervention,impacts,macroeconomic consequences,outcome,,0.999494,The macroeconomic consequences of import tariffs and trade policy uncertainty.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,48,The macroeconomic impact of trade policy: a new identification approach,trade policy uncertainty,intervention,impacts,macroeconomic consequences,outcome,,0.998947,The macroeconomic consequences of import tariffs and trade policy uncertainty.,,,,,,,
